19;АЙМАНИБАНК;ООО;1975;27.07.1992 ;ОТЗ;125212, г.Москва, ул. Выборгская, д. 16, корп. 2
20;АЙСИБИСИ БАНК;АО;3475;30.08.2007 ;109028, г. Москва, Серебряническая наб., д. 29
21;АК БАРС;ПАО;2590;29.11.1993 ;420066, г.Казань, ул.Декабристов,1
22;АКАДЕМИЧЕСКИЙ РУССКИЙ БАНК;ООО;622;29.10.1990 ;ОТЗ;117447, г. Москва, улица Дмитрия Ульянова, дом 35, строение 1
23;АКИБАНК;ПАО;2587;25.11.1993 ;423818, Республика Татарстан, г.Набережные Челны, пр.Мира, д.88а
24;АКРОПОЛЬ;АО;3027;04.08.1994 ;123557, г. Москва, ул. Грузинский вал, д.10, стр. 4
25;АКСОНБАНК;ООО;680;01.11.1990 ;ОТЗ;156961, г. Кострома, пр-т Мира, 55
26;АКТИВ БАНК;ПАО;2529;14.10.1993 ;430005, Республика Мордовия, г. Саранск, ул. Б. Хмельницкого, д. 36А
27;АКТИВКАПИТАЛ БАНК;АО;3006;29.07.1994 ;ОТЗ;443001, г.Самара, ул. Вилоновская, д. 84
28;АКЦЕНТ;ПАО;696;02.11.1990 ;ОТЗ;462431, Оренбургская обл., г. Орск, просп. Ленина, 75а
29;АКЦЕПТ;АО;567;24.10.1990 ;630099, г. Новосибирск, ул.Советская, 14
30;АКЦИЯ;ОАО;927;30.10.1992 ;ОТЗ;153000, г.Иваново, ул.Ташкентская, 14
31;АЛДАНЗОЛОТОБАНК;АО;854;21.11.1990 ;ОТЗ;678900, Республика Саха (Якутия), г. Алдан, улица 10 лет Якутии ,31-а
32;АЛЕКСАНДРОВСКИЙ;ПАО;53;30.06.1992 ;191119, Санкт-Петербург, Загородный пр., 46, литер Б, корпус 2
33;АЛЕФ-БАНК;АО;2119;16.10.1992 ;117218, г. Москва, ул. Кржижановского, д. 21/33, корп. 1
34;АЛЖАН;ООО;2491;13.09.1993 ;ОТЗ;367013, Республика Дагестан, г.Махачкала, ул.Юсупова, 38
35;АЛМАЗЭРГИЭНБАНК;АО;2602;06.12.1993 ;677000, Республика Саха (Якутия), город. Якутск, проспект Ленина, 1
36;АЛТАЙКАПИТАЛБАНК;ООО;2659;21.01.1994 ;656043, Алтайский край, г.Барнаул, ул.Л.Толстого, 38а
37;АЛТЫНБАНК;ООО;2070;10.09.1992 ;420124, г.Казань, улица Фатыха Амирхана, д.15
38;АЛЬБА АЛЬЯНС;ООО;2593;03.12.1993 ;119019, г. Москва, Кремлевская набережная, д. 1, стр. 2
39;АЛЬТА-БАНК;ЗАО;2269;29.01.1993 ;ОТЗ;125047, г. Москва, ул. 2-ая Брестская, д. 30
40;АЛЬТЕРНАТИВА;ООО;3452;27.01.2005 ;107023, г. Москва, ул. Малая Семеновская, д. 11/2, стр. 3
41;АЛЬФА-БАНК;АО;1326;03.01.1991 ;107078, г. Москва, ул. Каланчевская, д. 27
42;АМБ БАНК;ПАО;3036;04.08.1994 ;ОТЗ;123242, г. Москва, Новинский бульвар, д. 31
43;АМЕРИКЭН ЭКСПРЕСС БАНК;ООО;3460;15.12.2005 ;119048, г. Москва, ул. Усачева, д. 33, стр. 1
44;АМТ БАНК;ООО;2820;10.05.1994 ;ОТЗ;129110, г.Москва, проспект Мира, д. 62, стр.1
45;АНДЖИБАНК;ОАО;570;24.10.1990 ;ОТЗ;367026, Республика Дагестан, г. Махачкала, пр. И.Шамиля, 10
46;АНКОР БАНК;АО;889;09.12.1992 ;ОТЗ;420101, г.Казань, ул. Братьев Касимовых, 47
47;АНТАЛБАНК;ООО;3115;10.10.1994 ;ОТЗ;109044, г. Москва, ул. Симоновский вал, д. 9
48;АПАБАНК;АО;2404;29.06.1993 ;ОТЗ;125047, г. Москва, 2-я Тверская-Ямская улица, дом 2
49;НКО;АРБ-ИНКАСС;ООО;3353-К;10.11.2000 ;ОТЗ;115114, г. Москва, ул. Дербеневская, д. 1, стр. 1, офис 43
50;АРЕСБАНК;ООО;2914;22.06.1994 ;123112, г. Москва, ул. Тестовская, д. 10
51;АРЗАМАС;АО;1281;24.12.1990 ;607220, Нижегородская область, г.Арзамас, улица Кирова, 33
52;АРКСБАНК;АО;1868;22.05.1992 ;ОТЗ;105064, г. Москва, ул. Казакова, дом 27
53;АРСЕНАЛ;ООО;3000;27.07.1994 ;ОТЗ;123557, г. Москва, ул. Пресненский Вал, д. 14, стр. 3
54;АРТ-БАНК;ООО;2779;06.04.1994 ;ОТЗ;362008,Республика Северная Осетия-Алания, г.Владикавказ, пр. Коста,93
55;АСКАНИЯ ТРАСТ;ООО;286;14.08.1992 ;ОТЗ;101000, г. Москва, ул. Покровка, д. 10, стр. 1
56;АСКОЛЬД;ОАО;2480;03.09.1993 ;ОТЗ;214000 г.Смоленск, ул. Докучаева, 5
57;АСПЕКТ;АО;608;26.10.1990 ;ОТЗ;129327, г. Москва, ул. Ленская, д. 28
58;АССОЦИАЦИЯ;АО;732;12.11.1990 ;ОТЗ;603000, г.Нижний Новгород, ул.М. Горького, 61
59;АФ БАНК;ОАО;991;28.11.1990 ;ОТЗ;450057, Республика Башкортостан, город Уфа, улица Октябрьской революции, 78
60;БАЙКАЛБАНК;ПАО;2632;24.12.1993 ;ОТЗ;670034, Республика Бурятия, г. Улан-Удэ, ул.Красноармейская,28
61;БАЙКАЛИНВЕСТБАНК;АО;1067;05.12.1990 ;109004, г. Москва, ул. Станиславского, д. 4, стр. 1
62;БАЙКАЛКРЕДОБАНК;ПАО;2990;20.07.1994 ;664025, Иркутская область, г. Иркутск, ул. Ленина, 18
63;БАЛАКОВО-БАНК;АО;444;08.10.1990 ;413857, Саратовская область, г.Балаково, ул.Факел Социализма, 21
64;БАЛТИКА;ПАО;967;27.11.1990 ;ОТЗ;121069, г.Москва, пер. Трубниковский, д. 13, стр. 1
65;БАЛТИНВЕСТБАНК;ПАО;3176;13.12.1994 ;197101, Санкт-Петербург, ул. Дивенская, дом 1, литера А
66;БАНК - Т;ОАО;625;30.10.1990 ;ОТЗ;123610, г. Москва, Краснопресненская наб., д. 12
67;БАНК "САНКТ-ПЕТЕРБУРГ";ПАО;436;03.10.1990 ;195112, Санкт-Петербург, Малоохтинский пр., д. 64, лит. А
68;БАНК "СКС";ООО;3224;01.03.1995 ;121069, г. Москва, ул.Поварская, д.23, стр.4
69;БАНК 131;ООО;3538;21.03.2019 ;420012, Республика Татарстан, г. Казань, ул. Некрасова, д. 38
70;БАНК БЕРЕЙТ;АО;3505;17.01.2012 ;187015, Ленинградская область, Тосненский район, г.п. Красный Бор, ул. Промышленная, д. 3, пом.II
71;БАНК БФТ;ООО;2273;22.02.1993 ;ОТЗ;115184, г. Москва, Руновский пер., д. 6, стр. 2
72;БАНК ГОРОД;АО;2644;06.01.1994 ;ОТЗ;115280, г.Москва, 1-й Автозаводский проезд, д. 4, корп. 1
73;БАНК ДОМ.РФ;АО;2312;23.04.1993 ;125009, г. Москва, ул. Воздвиженка, д. 10
74;БАНК ЖИЛИЩНОГО ФИНАНСИРОВАНИЯ;АО;3138;20.10.1994 ;121357, г. Москва, ул. Верейская, д. 29, стр. 134
75;БАНК ЗЕНИТ;ПАО;3255;22.06.1995 ;117638, г. Москва, Одесская ул., д. 2
76;БАНК ЗЕНИТ СОЧИ;АО;232;30.01.1990 ;354000, Краснодарский край, г. Сочи, ул. Навагинская, 14
77;БАНК ИННОВАЦИЙ И РАЗВИТИЯ;АО;2647;17.01.1994 ;ОТЗ;105318, г. Москва, ул.Ткацкая, дом 11, стр.1
78;БАНК ИНТЕЗА;АО;2216;31.12.1992 ;101000, г. Москва, Петроверигский пер., д. 2
79;БАНК КАЗАНИ;ООО;708;02.11.1990 ;420066, г.Казань, ул.Солдатская, д.1
80;БАНК КОРПОРАТИВНОГО ФИНАНСИРОВАНИЯ;ООО;2684;11.02.1994 ;123022, г. Москва, ул. Красная Пресня, д. 24
81;БАНК КРЕДИТ СВИСС (МОСКВА);АО;2494;13.09.1993 ;125047, г. Москва, ул. 1-я Тверская-Ямская, д. 21
82;БАНК МБФИ;ОАО;2073;10.09.1992 ;ОТЗ;105062, г. Москва, Подсосенский пер, д. 17
83;БАНК НА КРАСНЫХ ВОРОТАХ;АО;2472;26.08.1993 ;ОТЗ;105005, г. Москва, ул. Бауманская, д. 58/25, строение 1
84;БАНК ОРАНЖЕВЫЙ;ООО;1659;10.12.1991 ;190013, г. Санкт-Петербург, ул. Рузовская, д. 16, лит. А
85;БАНК ОРЕНБУРГ;АО;3269;22.09.1995 ;460024, Оренбургская область, г. Оренбург, ул. Маршала Г.К.Жукова, 25
86;БАНК ПРЕМЬЕР КРЕДИТ;ПАО;1663;16.12.1991 ;ОТЗ;111250, г.Москва, улица Солдатская, дом 8, корпус 1
87;БАНК ПСА ФИНАНС РУС;ООО;3481;13.03.2008 ;105120, г. Москва, 2-й Сыромятнический переулок, дом 1, 7 этаж
88;БАНК РАЗВИТИЯ БИЗНЕСА;ООО;1910;01.06.1992 ;ОТЗ;650000, Кемеровская область, г.Кемерово, проспект Советский, д.56
89;БАНК РАЗВИТИЯ РЕГИОНА;ОАО;3315;25.08.1997 ;ОТЗ;362019, Республика Северная Осетия-Алания, г.Владикавказ, ул. Шмулевича, 8а
90;БАНК РАЗВИТИЯ ТЕХНОЛОГИЙ;АО;3441;21.07.2003 ;ОТЗ;107045, г. Москва, Сретенский бульвар, д.7/1/8, стр.3
91;БАНК РАУНД;ООО;2506;21.09.1993 ;121609, г. Москва, ш. Рублевское, д. 28
92;БАНК РЕАЛИСТ;АО;2646;17.01.1994 ;109004, г. Москва, ул. Станиславского, дом 4, строение 1
93;БАНК РМП;ПАО;2574;12.11.1993 ;123557, г. Москва, ул. Климашкина, д. 21, стр. 1
94;БАНК РСИ;ООО;3415;28.05.2002 ;115184, г. Москва, ул. Малая Ордынка, д. 35, стр. 1, подъезд 2
95;БАНК СБЕРЕЖЕНИЙ И КРЕДИТА;ЗАО;2581;23.11.1993 ;ОТЗ;115054, г. Москва, ул. Новокузнецкая, д. 36/2, стр. 1
96;БАНК СГБ;ПАО;2816;29.04.1994 ;160001 г.Вологда, ул. Благовещенская д. 3
97;БАНК СТАНДАРТ-КРЕДИТ;ООО;841;20.11.1990 ;127051, г. Москва, Большой Каретный переулок, д.20, стр.2
98;БАНК ФИНАМ;АО;2799;19.04.1994 ;127006, г. Москва, Настасьинский переулок, дом 7, строение 2
99;БАНК ФИНИНВЕСТ;ООО;671;31.10.1990 ;ОТЗ;199226, г. Санкт-Петербург, улица Нахимова, дом 15, лит. Е.
100;БАНК ЧБРР;АО;3527;13.08.2014 ;295001, Республика Крым, г.Симферополь, ул.Большевистская, 24
101;БАНК24.РУ;ОАО;2227;19.11.1992 ;ОТЗ;125047, г.Москва, ул.Тверская-Ямская 1-я, д. 26
102;БАНКИРСКИЙ ДОМ;АО;2928;27.06.1994 ;ОТЗ;197046, Санкт-Петербург, ул. Малая Посадская, 16, литер А, пом.6Н
103;ББР БАНК;АО;2929;27.06.1994 ;121099, г. Москва, 1-й Николощеповский переулок, д. 6, стр. 1
104;БЕЛГОРОДСОЦБАНК;АО;760;31.10.1990 ;308000, Белгородская область, г. Белгород, Белгородский проспект, 73
105;БЕНИФИТ-БАНК;ЗАО;3229;14.03.1995 ;ОТЗ;125047, г. Москва, ул. 2-я Брестская, д. 32
106;БЕСТ ЭФФОРТС БАНК;ПАО;435;03.10.1990 ;127006, г. Москва, ул. Долгоруковская, д. 38, стр. 1
107;БИЗНЕС ДЛЯ БИЗНЕСА;ООО;1060;03.12.1990 ;ОТЗ;429060, Чувашская Республика, г.Ядрин, ул.Красноармейская, 5
108;БИЗНЕСБАНК;ООО;2862;25.05.1994 ;ОТЗ;367000, Республика Дагестан, г. Махачкала, ул. Радищева, д. 4
109;БИЗНЕС-СЕРВИС-ТРАСТ;АО;2883;10.06.1994 ;654041, Кемеровская область, г.Новокузнецк, ул.Кутузова, 31
110;БКС БАНК;АО;101;30.12.1991 ;129110, г. Москва, проспект Мира, д. 69, стр. 1
111;БМ-БАНК;АО;2748;15.03.1994 ;107996, г. Москва, ул. Рождественка, д. 8, стр. 1
112;БМВ БАНК;ООО;3482;17.03.2008 ;125212, г. Москва, Ленинградское шоссе, дом 39А, строение 1
113;БНП ПАРИБА БАНК;АО;3407;28.05.2002 ;125047, г. Москва, ул. Лесная, д. 5
114;БОГОРОДСКИЙ;ООО;1277;24.12.1990 ;ОТЗ;607600, Нижегородская область, г.Богородск, улица Ленина, 185
115;БОГОРОДСКИЙ МУНИЦИПАЛЬНЫЙ БАНК;ООО;2992;26.07.1994 ;ОТЗ;142400, Московская область, г.Ногинск, ул.Советская, д.45
116;БОРСКИЙ КОММЕРЧЕСКИЙ БАНК;ООО;1303;27.12.1990 ;ОТЗ;606440, Нижегородская область, г.Бор, улица Интернациональная, 23
117;БПФ;ЗАО;1677;24.12.1991 ;ОТЗ;125195, г. Москва, Ленинградское шоссе, д. 59
118;БРАТСКИЙ АНКБ;АО;1144;10.12.1990 ;665717, Иркутская область, г. Братск, ул. Комсомольская,43
119;БТФ;АО;1982;31.07.1992 ;ОТЗ;109012, г. Москва, ул. Никольская, д. 10
120;БУЗУЛУКБАНК;ОАО;1282;24.12.1990 ;ОТЗ;461050, Оренбургская область, г. Бузулук, ул. Спортивная, д. 17-а
121;БУЛГАР БАНК;АО;1917;12.06.1992 ;ОТЗ;150040, г. Ярославль, проспект Ленина, д. 37/73
122;БУМ-БАНК;ООО;1137;10.12.1990 ;ОТЗ;360000, Кабардино-Балкарская Республика, г.Нальчик, ул.Ногмова, д. 62
123;БУМЕРАНГ;АО;1002;28.11.1990 ;ОТЗ;162602, Вологодская обл., г.Череповец, ул. Коммунистов д. 22
124;БФГ-КРЕДИТ;ООО;3068;01.09.1994 ;ОТЗ;121165, г. Москва, Кутузовский проспект, д.35/30
125;БЫСТРОБАНК;ПАО;1745;02.04.1992 ;426008, Удмуртская Республика, г.Ижевск, ул.Пушкинская,268
126;БЭНК ОФ ЧАЙНА;АО;2309;23.04.1993 ;129110, г. Москва, Проспект Мира, д.72
127;ВАКОБАНК;АО;1291;26.12.1990 ;182110, Псковская область, г. Великие Луки, ул. К. Либкнехта, д. 15
128;ВАШ ЛИЧНЫЙ БАНК;АО;1222;18.12.1990 ;ОТЗ;666784, Иркутская область, г. Усть-Кут, ул. Кирова, 85а
129;ВВБ;ПАО;1093;05.12.1990 ;ОТЗ;299011, г. Севастополь, ул. 4-я Бастионная, д. 3а
130;ВЕБРР;ООО;3418;20.06.2002 ;ОТЗ;119017, г. Москва, ул. Большая Ордынка, д. 37/4, стр. 1
131;ВЕГА-БАНК;ООО;3270;22.09.1995 ;ОТЗ;105118, г. Москва, проспект Буденного, д. 32 "А"
132;ВЕК;АО;2299;16.04.1993 ;ОТЗ;123242, г. Москва, ул.Малая Грузинская, д.10 стр.1
133;ВЕЛИКИЕ ЛУКИ БАНК;АО;598;26.10.1990 ;182110, Псковская область, г. Великие Луки, ул. Комсомольская, д. 27-а
134;ВЕНЕЦ;АО;524;19.10.1990 ;432071, г. Ульяновск, ул. Марата, 19
135;НКО;ВЕСТ;ООО;2605-К;08.12.1993 ;ОТЗ;109044, г. Москва, ул. Воронцовская, д. 4, стр. 1
136;ВЕСТА;ООО;2368;01.06.1993 ;119071, г. Москва, Ленинский проспект, д. 15А
137;НКО;ВЕСТЕРН ЮНИОН ДП ВОСТОК;ООО;2726-С;01.03.1994 ;125171, г. Москва, Ленинградское шоссе, д. 16А, строение 1
138;ВЕСТИНТЕРБАНК;ООО;3398;06.02.2002 ;ОТЗ;123001, г. Москва, Вспольный переулок, д. 5, стр.1
139;ВЕФК-УРАЛ;ЗАО;2223;30.12.1992 ;ОТЗ;620075, г.Екатеринбург, ул. Восточная, 68
140;ВЗАИМОДЕЙСТВИЕ;ООО;1704;08.01.1992 ;ОТЗ;630102, г. Новосибирск, ул.Нижегородская, дом 6А
141;ВИКИНГ;АО;2;27.12.1991 ;191002, г. Санкт-Петербург, Владимирский пр. дом 17
142;ВИТАБАНК;ПАО;356;22.11.1991 ;195220, Санкт-Петербург, пр. Непокоренных,17, корп 4, литер В
143;ВИТАС;ООО;1955;14.07.1992 ;ОТЗ;129327, г. Москва, ул.Енисейская, д.22, корп.2
144;ВИТЯЗЬ;ООО;2890;10.06.1994 ;ОТЗ;129090, г. Москва, Ботанический переулок, д. 14, стр. 3
145;ВКАБАНК;АО;1027;29.11.1990 ;414000 г.Астрахань ул.Ленина 20
146;ВЛАДБИЗНЕСБАНК;АО;903;19.01.1993 ;600015, г.Владимир, пр-т Ленина,35
147;ВЛАДИМИРСКИЙ ПРОМЫШЛЕННЫЙ БАНК;ООО;870;21.11.1990 ;ОТЗ;600020, г.Владимир, ул. Большая Нижегородская, д.9
148;ВНЕШПРОМБАНК;ООО;3261;03.07.1995 ;ОТЗ;119991, г. Москва, Комсомольский проспект, д. 42, строение 1
149;ВНЕШФИНБАНК;ООО;3173;05.12.1994 ;350000, г. Краснодар, Центральный округ, ул. Коммунаров/ул. Гимназическая, дом № 61/42
150;ВОЗРОЖДЕНИЕ;ПАО;1439;12.04.1991 ;101000, г. Москва, Лучников переулок, д. 7/4, стр. 1
151;ВОЛГА-КРЕДИТ;ОАО;1153;11.12.1990 ;ОТЗ;443030, г.Самара, ул.Вилоновская, 138
152;ВОЛГО-КАМСКИЙ БАНК;ОАО;282;27.04.1990 ;ОТЗ;443096, город Самара, Ленинский район, проспект Карла Маркса, д.10
153;ВОЛЖСКИЙ СОЦИАЛЬНЫЙ БАНК;ООО;2428;21.07.1993 ;ОТЗ;443041, г.Самара, ул. Садовая, 175
154;ВОЛОГДАБАНК;АО;992;28.11.1990 ;ОТЗ;160001, г.Вологда, ул. Мира, д. 36
155;ВОЛОГЖАНИН;АО;1896;21.05.1992 ;160000, г. Вологда, ул. Козленская, д. 10
156;ВОРОНЕЖ;АО;654;31.10.1990 ;ОТЗ;394006, г. Воронеж, ул. Челюскинцев, 149
157;ВОСТОККРЕДИТБАНК;ОАО;922;30.11.1992 ;ОТЗ;675000, Амурская обл., г.Благовещенск, ул. Ленина, 108
158;ВОСТОЧНЫЙ;ПАО;1460;12.05.1991 ;675000, Амурская обл., г.Благовещенск, пер. Святителя Иннокентия, 1
159;ВОСТСИБТРАНСКОМБАНК;АО;2731;04.03.1994 ;ОТЗ;664025, Иркутская область, г. Иркутск, ул. Бурлова, 2
160;ВПБ;АО;3065;01.09.1994 ;ОТЗ;115477, г. Москва, ул. Кантемировская, д. 59 А
161;ВРБ;ООО;3499;03.12.2009 ;109147, г. Москва, ул. Воронцовская, д.23.
162;ВСЕРОССИЙСКИЙ БАНК РАЗВИТИЯ РЕГИОНОВ;АО;3287;27.03.1996 ;129594, г. Москва, Сущевский вал, дом 65, корп.1
163;ВТБ;ПАО;1000;17.10.1990 ;190000, г. Санкт-Петербург, ул. Большая Морская, 29
164;ВУЗ-БАНК;АО;1557;05.09.1991 ;620142,Свердловская область, город Екатеринбург, улица 8 Марта, дом 49, 4 этаж (часть помещения №32 на поэтажном плане четвертого этажа) , офис 432
165;ВЫБОРГ-БАНК;ПАО;720;06.11.1990 ;ОТЗ;188800 Ленинградская область, город Выборг, улица Пионерская, дом 2
166;ВЯТИЧ;ПАО;2796;19.04.1994 ;390046, г. Рязань, ул.Введенская, д.110
167;ГАГАРИНСКИЙ;АО;606;26.10.1990 ;ОТЗ;119361, г. Москва, 2-ой Очаковский пер., д.7
168;ГАЗБАНК;АО;2316;28.04.1993 ;ОТЗ;443100, г.Самара, ул.Молодогвардейская, д.224
169;ГАЗНЕФТЬБАНК;АО;3223;28.02.1995 ;410052, г.Саратов, пр-т 50 лет Октября, 118а
170;ГАЗПРОМБАНК;АО;354;23.01.1992 ;117420, г. Москва, ул. Наметкина, д. 16, корпус 1
171;ГАЗСТРОЙБАНК;АО;2919;24.06.1994 ;ОТЗ;115432, г. Москва, ул. Трофимова, д. 2/1
172;ГАЗТРАНСБАНК;ООО;665;31.10.1990 ;350015 г. Краснодар, ул.Северная, д. 321
173;ГАЗЭНЕРГОБАНК;АО;3252;19.05.1995 ;248030, г. Калуга, ул. Плеханова, 4
174;ГАРАНТ-ИНВЕСТ;АО;2576;12.11.1993 ;127051, г. Москва, 1-ый Колобовский переулок, д. 23
175;ГЕЛЕНДЖИК-БАНК;ПАО;790;14.11.1990 ;ОТЗ;353460, Краснодарский край, г. Геленджик, ул. Островского, 31
176;ГЕНБАНК;АО;2490;13.09.1993 ;295011, Республика Крым, г. Симферополь, ул. Севастопольская, д. 13
177;ГЕОБАНК;ООО;2027;27.08.1992 ;115230, город Москва, Каширское шоссе, дом 3, корпус 2, строение 9, комната № 11, этаж 2.
178;ГЕФЕСТ;ООО;1046;30.11.1990 ;171506, Тверская область, г.Кимры, ул.Урицкого, д. 19
179;НКО;ГЛОБАЛ ЭКСЧЕЙНДЖ;ООО;3533-К;09.03.2016 ;119530, г. Москва, Очаковское шоссе, д. 34, помещение IV - комната 11
180;ГЛОБУС;АО;2438;27.07.1993 ;115184, г. Москва, ул. Бахрушина, д. 10, стр.1
181;ГОЛДМАН САКС БАНК;ООО;3490;30.10.2008 ;125047, г. Москва, ул. Гашека, д. 6
182;ГОРБАНК;АО;2982;19.07.1994 ;191186, Санкт-Петербург, ул. Итальянская, 15
183;ГРИНКОМБАНК;АО;1184;14.12.1990 ;ОТЗ;664007, Иркутская область, г. Иркутск, ул. Франк-Каменецкого, д. 8
184;ГРИНФИЛДБАНК;АО;2711;24.02.1994 ;ОТЗ;107045, г. Москва, Малый Головин переулок, д.8
185;ГУТА-БАНК;АО;256;20.12.1991 ;107078, г. Москва, Орликов пер., д. 5, стр. 3
186;ДАГЭНЕРГОБАНК;ООО;3286;27.02.1996 ;ОТЗ;367000, Республика Дагестан, г.Махачкала, пр.Р.Гамзатова, 39 "А"
187;ДАЛЕНА;ООО;1948;08.07.1992 ;111024, г. Москва, Шоссе Энтузиастов, д. 17, стр. 1
188;ДАЛЕТБАНК;АО;3049;10.08.1994 ;ОТЗ;123100, г. Москва, Шмитовский проезд, д. 10/7
189;ДАЛЬНЕВОСТОЧНЫЙ БАНК;ПАО;843;20.11.1990 ;690990, г.Владивосток, ул. Верхнепортовая, 27-а
190;ДАНСКЕ БАНК;АО;3307;28.11.1996 ;АНН;191119, г. Санкт-Петербург, ул. Марата, 69-71, литер А
191;ДАТАБАНК;АО;646;30.10.1990 ;426076, Удмуртская Республика, г.Ижевск, ул. Ленина, 30
192;ДЕНИЗБАНК МОСКВА;АО;3330;15.06.1998 ;123022, г. Москва, ул. 2-я Звенигородская, д. 13, стр. 42
193;НКО;ДЕНЬГИ.МЭЙЛ.РУ;ООО;3511-К;02.08.2012 ;125167, г. Москва, Ленинградский проспект, д. 39, стр. 79
194;ДЕРЖАВА;ПАО;2738;05.03.1994 ;119435, г. Москва, Большой Саввинский переулок, д. 2, стр. 9
195;ДЖ.П. МОРГАН БАНК ИНТЕРНЕШНЛ;ООО;2629;26.10.1993 ;125047, г. Москва, ул. Бутырский Вал, дом 10
196;ДЖАСТ БАНК;ООО;3503;13.07.2011 ;ОТЗ;119180, г. Москва, ул. Большая Полянка, д. 54, стр. 1
197;ДЖЕЙ ЭНД ТИ БАНК;АО;3061;21.09.1994 ;115035, г. Москва, Кадашевская набережная, дом 26
198;ДИГ-БАНК;ОАО;2423;12.07.1993 ;ОТЗ;362003, Республика Северная Осетия-Алания, г. Владикавказ, ул.Нальчикская, 1 "А"
199;ДИЛ-БАНК;ООО;3384;05.11.2001 ;ОТЗ;125284, г. Москва, Ленинградский проспект, д. 31А, стр. 1
200;ДИНАМИЧНЫЕ СИСТЕМЫ;ООО;3439;08.07.2003 ;ОТЗ;109544, г. Москва, улица Рогожский Вал, дом 6, корп. 2
201;ДОЙЧЕ БАНК;ООО;3328;17.04.1998 ;115035, г. Москва, ул. Садовническая, д. 82, стр. 2
202;ДОЛИНСК;АО;857;21.11.1990 ;693010, Сахалинская область, г. Южно-Сахалинск, ул. Комсомольская, 145
203;ДОМ-БАНК;АО;3209;02.02.1995 ;142005, Московская область, г. Домодедово, ул. Советская, д. 19
204;ДОНИНВЕСТ;ООО;1617;06.11.1991 ;ОТЗ;344011, г. Ростов-на-Дону, пер. Халтуринский, 99
205;ДОНКОМБАНК;ПАО;492;17.10.1990 ;344068, г. Ростов-на-Дону, пр. Михаила Нагибина, 32а
206;ДОНСКОЙ ИНВЕСТИЦИОННЫЙ БАНК;ОАО;2984;19.07.1994 ;ОТЗ;347800, Ростовская область, г. Каменск-Шахтинский, пр. К.Маркса, 31/33
207;ДОН-ТЕКСБАНК;ООО;1818;21.02.1992 ;346500, Ростовская область, г. Шахты, пр. Красной Армии, 140
208;ДОНХЛЕББАНК;ПАО;2285;30.03.1993 ;ОТЗ;344082, г. Ростов-на-Дону, ул. Шаумяна, 36А
209;ДОРИС БАНК;ООО;1679;25.12.1991 ;ОТЗ;125009, Москва, Георгиевский переулок, д. 1, стр. 1
210;ДРУЖБА;ООО;990;28.11.1990 ;625048, Тюменская область, г. Тюмень, ул. Максима Горького, 68, корпус 2/1
211;ЕАТП БАНК;АО;1765;13.04.1992 ;414000 г.Астрахань ул.Ногина, 3
212;ЕВРАЗИЙСКИЙ БАНК;ПАО;969;27.11.1990 ;123317, г. Москва, Пресненская набережная, дом 8, строение 1
